Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
166,8.0,0.0,0.0,858.0,6.0,212.0,11064.0,0.0,1038.2279999999964,0.0,0.0,2040.8376519680023,,,,,,,,,,,,,,,,,,,,,289.42545224273937,122.27215475195106,433.2680759569349,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,1036.0,7.0,178.0,11242.0,0.0,877.184999999997,0.0,0.0,2058.3158967494965,,,,,,,,,,,,,,,,,,,,,264.7015492000777,118.1950023648264,414.26001675733204,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1104.0,8.0,68.0,11310.0,0.0,321.0810000000002,0.0,0.0,2065.270179748535,,,,,,,,,,,,,,,,,,,,,130.59159909118645,70.1699353979781,236.9949113539365,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1147.0,9.0,43.0,11353.0,0.0,202.05000000000015,0.0,0.0,2070.1296570301056,,,,,,,,,,,,,,,,,,,,,89.87635729641099,49.906482147232815,166.72091252172564,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1233.0,10.0,86.0,11439.0,0.0,419.09099999999955,0.0,0.0,2078.7077276706696,,,,,,,,,,,,,,,,,,,,,162.9479761787553,83.21321649504023,284.6196719582392,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,1277.0,11.0,44.0,11483.0,0.0,207.05100000000016,0.0,0.0,2083.408139705658,,,,,,,,,,,,,,,,,,,,,91.77360272973219,50.87318642871369,170.0547033965084,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,1318.0,12.0,41.0,11524.0,0.0,192.04800000000014,0.0,0.0,2087.708288669586,,,,,,,,,,,,,,,,,,,,,86.04653043481557,47.94057599180704,159.95196665822428,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,1415.0,13.0,97.0,11621.0,0.0,472.10399999999936,0.0,0.0,2097.438083410263,,,,,,,,,,,,,,,,,,,,,177.1640403179002,89.61009815321978,306.3512711882835,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,1449.0,14.0,34.0,11655.0,0.0,158.0400000000001,0.0,0.0,2101.1293153762817,,,,,,,,,,,,,,,,,,,,,72.96533626608999,40.91054200018418,135.93693058823527,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,1748.0,15.0,299.0,11954.0,0.0,1472.3159999999943,0.0,0.0,2130.374362707138,,,,,,,,,,,,,,,,,,,,,339.06690064720937,129.08900331813695,467.8154954237764,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,1797.0,16.0,49.0,12003.0,0.0,233.05500000000018,0.0,0.0,2135.5662212371826,,,,,,,,,,,,,,,,,,,,,101.78728702539914,55.65904754857431,186.8985097005963,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,1942.0,17.0,145.0,12148.0,0.0,680.183999999997,0.0,0.0,2149.5878415107727,,,,,,,,,,,,,,,,,,,,,218.42978041895935,109.05562135923059,370.8405452428409,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,2164.0,18.0,222.0,12370.0,0.0,1096.229999999996,0.0,0.0,2170.699814081192,,,,,,,,,,,,,,,,,,,,,297.4154584844904,125.28620243951593,444.81959204614884,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,2418.0,19.0,254.0,12624.0,0.0,1259.2589999999952,0.0,0.0,2194.89591050148,,,,,,,,,,,,,,,,,,,,,318.1654666444049,127.46520745677479,460.2782519367524,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,2584.0,20.0,166.0,12790.0,0.0,816.1739999999972,0.0,0.0,2210.8838679790497,,,,,,,,,,,,,,,,,,,,,253.70225709040588,115.63699292776802,403.04892687473296,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,95.0,1.0,95.0,12885.0,0.0,470.09399999999914,0.0,0.0,2434.4920217990875,,,,,,,,,,,,,,,,,,,,,179.48174080430041,87.61470883484488,305.66916257107886,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,417.0,2.0,322.0,13207.0,0.0,1577.348999999993,0.0,0.0,2464.453548192978,,,,,,,,,,,,,,,,,,,,,345.0246841588588,127.32296612923221,475.83870728341384,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,531.0,3.0,114.0,13321.0,0.0,557.1209999999986,0.0,0.0,2475.144526720047,,,,,,,,,,,,,,,,,,,,,199.2566212392756,97.61450988592688,336.6681479310535,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,862.0,4.0,331.0,13652.0,0.0,1643.3369999999934,0.0,0.0,2506.222059726715,,,,,,,,,,,,,,,,,,,,,353.84539736082763,129.6225864753015,481.6944543777777,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,898.0,5.0,36.0,13688.0,0.0,166.04400000000012,0.0,0.0,2510.3232686519623,,,,,,,,,,,,,,,,,,,,,75.5832526567998,42.605278760716665,141.65292219523727,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,1047.0,6.0,149.0,13837.0,0.0,733.1549999999977,0.0,0.0,2525.273669719696,,,,,,,,,,,,,,,,,,,,,238.50167213177352,110.76192601984681,385.45812521544434,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,1155.0,7.0,108.0,13945.0,0.0,521.1209999999992,0.0,0.0,2535.8526043891907,,,,,,,,,,,,,,,,,,,,,188.18678371185402,95.39177132841472,324.33351044913513,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,1300.0,8.0,145.0,14090.0,0.0,714.1499999999978,0.0,0.0,2549.836503505707,,,,,,,,,,,,,,,,,,,,,234.98239163080243,109.3969477140393,381.007583037788,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,1396.0,9.0,96.0,14186.0,0.0,466.1039999999994,0.0,0.0,2559.728987455368,,,,,,,,,,,,,,,,,,,,,175.18725858860617,89.10483467741167,303.97330043356584,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,1496.0,10.0,100.0,14286.0,0.0,485.10899999999936,0.0,0.0,2569.859176635742,,,,,,,,,,,,,,,,,,,,,180.01066837762986,91.28540776392438,311.2930635877665,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1536.0,11.0,40.0,14326.0,0.0,189.04500000000013,0.0,0.0,2574.176870584488,,,,,,,,,,,,,,,,,,,,,85.54171883061817,47.2388246432868,157.97195435950692,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,1599.0,12.0,63.0,14389.0,0.0,299.07300000000026,0.0,0.0,2580.854638814926,,,,,,,,,,,,,,,,,,,,,123.672506068706,67.10798339200575,225.64975122611492,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,1707.0,13.0,108.0,14497.0,0.0,525.1169999999989,0.0,0.0,2591.1982905864716,,,,,,,,,,,,,,,,,,,,,190.48388789680644,95.32463225125157,325.87940115442177,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,1784.0,14.0,77.0,14574.0,0.0,373.0829999999998,0.0,0.0,2598.917732477188,,,,,,,,,,,,,,,,,,,,,148.84447963666858,77.52269522142316,263.7207944901185,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,2143.0,15.0,359.0,14933.0,0.0,1762.385999999993,0.0,0.0,2633.0686886310577,,,,,,,,,,,,,,,,,,,,,361.32920329315436,128.81037915666627,477.8142362821076,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,2435.0,16.0,292.0,15225.0,0.0,1437.3089999999945,0.0,0.0,2660.4014534950256,,,,,,,,,,,,,,,,,,,,,334.72958814346293,127.61609676799041,469.2364071228316,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,2751.0,17.0,316.0,15541.0,0.0,1569.3209999999938,0.0,0.0,2689.9949140548706,,,,,,,,,,,,,,,,,,,,,348.13391168011714,129.39761151747774,478.74486184147463,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,2980.0,18.0,229.0,15770.0,0.0,1131.2369999999958,0.0,0.0,2711.72411441803,,,,,,,,,,,,,,,,,,,,,302.0037537614733,126.0331626141138,448.5750473280535,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,3323.0,19.0,343.0,16113.0,0.0,1656.395999999992,0.0,0.0,2744.2281000614166,,,,,,,,,,,,,,,,,,,,,345.3203497185542,133.88985638593792,481.52964030747717,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,3514.0,20.0,191.0,16304.0,0.0,931.2089999999971,0.0,0.0,2762.9347910881042,,,,,,,,,,,,,,,,,,,,,271.92529873739545,117.28020289083,420.19353067194567,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,126.0,1.0,126.0,16430.0,0.0,617.1329999999982,0.0,0.0,3053.5232005119324,,,,,,,,,,,,,,,,,,,,,213.38717220244118,103.01112021171639,355.3363565196651,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,270.0,2.0,144.0,16574.0,0.0,703.1549999999977,0.0,0.0,3067.4263167381287,,,,,,,,,,,,,,,,,,,,,230.933507410267,109.42193754624118,378.13564873912367,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,535.0,3.0,265.0,16839.0,0.0,1308.2759999999948,0.0,0.0,3092.4478464126587,,,,,,,,,,,,,,,,,,,,,322.0858933026619,129.28351939721148,463.98161692474775,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,615.0,4.0,80.0,16919.0,0.0,389.0849999999997,0.0,0.0,3100.332966566086,,,,,,,,,,,,,,,,,,,,,154.07049717650102,79.46551339983326,271.22599965187135,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,848.0,5.0,233.0,17152.0,0.0,1154.2379999999957,0.0,0.0,3122.2405681610107,,,,,,,,,,,,,,,,,,,,,305.70407675886054,125.83033272055367,450.92082558091437,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,1044.0,6.0,196.0,17348.0,0.0,969.2009999999966,0.0,0.0,3141.3240196704865,,,,,,,,,,,,,,,,,,,,,280.08398939114977,121.17088170821367,428.76888153591034,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,1221.0,7.0,177.0,17525.0,0.0,873.182999999997,0.0,0.0,3158.271635532379,,,,,,,,,,,,,,,,,,,,,264.3139138893039,117.81979375364371,413.57756597891193,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,1373.0,8.0,152.0,17677.0,0.0,731.1749999999972,0.0,0.0,3172.790426492691,,,,,,,,,,,,,,,,,,,,,233.54580281116782,110.6701267543448,383.82346671464586,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1495.0,9.0,122.0,17799.0,0.0,596.1299999999983,0.0,0.0,3184.6385612487793,,,,,,,,,,,,,,,,,,,,,208.19884663801642,101.50200188359052,349.0739792894803,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1541.0,10.0,46.0,17845.0,0.0,220.05000000000015,0.0,0.0,3189.5008351802826,,,,,,,,,,,,,,,,,,,,,97.6895851539463,53.066433593274425,178.66828979612765,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,1591.0,11.0,50.0,17895.0,0.0,236.0580000000002,0.0,0.0,3194.7704615592957,,,,,,,,,,,,,,,,,,,,,102.22507984622945,56.326202719576294,188.7006020578362,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,1721.0,12.0,130.0,18025.0,0.0,637.1369999999981,0.0,0.0,3207.4810919761658,,,,,,,,,,,,,,,,,,,,,217.90852822438345,104.5388675594361,361.0406216797278,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,1762.0,13.0,41.0,18066.0,0.0,194.04600000000013,0.0,0.0,3211.808588027954,,,,,,,,,,,,,,,,,,,,,87.47436721201169,48.22508139884221,161.39323481591185,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,2183.0,14.0,421.0,18487.0,0.0,2078.441999999992,0.0,0.0,3251.454612016678,,,,,,,,,,,,,,,,,,,,,380.8181483477087,126.0494881317633,484.84603148265046,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,2532.0,15.0,349.0,18836.0,0.0,1689.3989999999928,0.0,0.0,3283.9281334877014,,,,,,,,,,,,,,,,,,,,,353.4900358946544,123.50768281151086,465.0998652595403,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,2846.0,16.0,314.0,19150.0,0.0,1558.3199999999938,0.0,0.0,3313.6176195144653,,,,,,,,,,,,,,,,,,,,,346.99755895895356,129.60981000857873,478.2651411783339,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,3352.0,17.0,506.0,19656.0,0.0,2511.5190000000093,0.0,0.0,3361.284450531006,,,,,,,,,,,,,,,,,,,,,401.114121599439,122.84840003905329,495.07242627681023,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,3726.0,18.0,374.0,20030.0,0.0,1855.3829999999923,0.0,0.0,3396.4763984680176,,,,,,,,,,,,,,,,,,,,,368.3111282264265,126.48319892797684,487.60267363857156,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,4031.0,19.0,305.0,20335.0,0.0,1520.3039999999942,0.0,0.0,3425.5223581790924,,,,,,,,,,,,,,,,,,,,,345.32659712830275,127.8445573867638,476.54104556542774,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,4198.0,20.0,167.0,20502.0,0.0,830.1659999999974,0.0,0.0,3441.682258605957,,,,,,,,,,,,,,,,,,,,,258.94536073692694,114.18794008855531,405.80272173179424,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
