Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
153,7.0,0.0,0.0,927.0,13.0,55.0,9569.0,0.0,245.07900000000015,0.0,0.0,1717.3947267532349,,,,,,,,,,,,,,,,,,,,,103.2316380680886,54.90661846344055,192.1248842593116,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,1007.0,14.0,80.0,9649.0,0.0,389.0849999999997,0.0,0.0,1725.0718734264374,,,,,,,,,,,,,,,,,,,,,154.07049717650102,79.46551339983326,271.22599965187135,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,1050.0,15.0,43.0,9692.0,0.0,161.68400000000003,0.0,0.0,1729.5048642158508,,,,,,,,,,,,,,,,,,,,,60.17509627279298,47.393557932964605,138.5661754950506,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,1104.0,16.0,54.0,9746.0,0.0,249.06900000000024,0.0,0.0,1735.0639016628265,,,,,,,,,,,,,,,,,,,,,104.96906100349851,58.532548213027546,196.29191619029774,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,1142.0,17.0,38.0,9784.0,0.0,176.04600000000013,0.0,0.0,1738.9253990650177,,,,,,,,,,,,,,,,,,,,,79.52848088267004,44.70059228596982,148.78601904355205,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,1178.0,18.0,36.0,9820.0,0.0,147.06300000000007,0.0,0.0,1742.7345468997955,,,,,,,,,,,,,,,,,,,,,60.66148356046372,42.17549072751243,127.76743793310177,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,1232.0,19.0,54.0,9874.0,0.0,257.0610000000002,0.0,0.0,1748.24618268013,,,,,,,,,,,,,,,,,,,,,110.11138498221811,59.97822550718606,201.61294981083785,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,1427.0,20.0,195.0,10069.0,0.0,962.2019999999966,0.0,0.0,1766.9380729198456,,,,,,,,,,,,,,,,,,,,,278.4473286285458,121.37185880197123,427.7417704054026,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,132.0,1.0,132.0,10201.0,0.0,655.1309999999983,0.0,0.0,1906.206613779068,,,,,,,,,,,,,,,,,,,,,224.51935976048426,103.97359545128798,366.0498368698709,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,258.0,2.0,126.0,10327.0,0.0,617.1329999999982,0.0,0.0,1918.3868362903595,,,,,,,,,,,,,,,,,,,,,213.38717220244118,103.01112021171639,355.3363565196651,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,393.0,3.0,135.0,10462.0,0.0,660.143999999998,0.0,0.0,1931.2431435585022,,,,,,,,,,,,,,,,,,,,,222.34722941863356,106.5604668953364,367.2841957808839,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,485.0,4.0,92.0,10554.0,0.0,448.09799999999944,0.0,0.0,1940.1030032634735,,,,,,,,,,,,,,,,,,,,,170.8741655891902,86.78682698431086,296.8000894377562,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,617.0,5.0,132.0,10686.0,0.0,616.1699999999989,0.0,0.0,1952.8285467624664,,,,,,,,,,,,,,,,,,,,,208.79146910047712,98.06123033493625,347.48011507741046,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,770.0,6.0,153.0,10839.0,0.0,752.1599999999976,0.0,0.0,1967.2299926280975,,,,,,,,,,,,,,,,,,,,,241.94466972697649,112.06756318532207,389.74049109042505,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,891.0,7.0,121.0,10960.0,0.0,590.1299999999983,0.0,0.0,1978.9327442646027,,,,,,,,,,,,,,,,,,,,,206.46435668408904,101.16463868250197,347.2177618735353,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,944.0,8.0,53.0,11013.0,0.0,254.0580000000002,0.0,0.0,1984.24600815773,,,,,,,,,,,,,,,,,,,,,109.73598869849461,59.26256483598504,199.8754473929169,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,984.0,9.0,40.0,11053.0,0.0,185.04900000000015,0.0,0.0,1988.3248720169067,,,,,,,,,,,,,,,,,,,,,82.75842357566151,46.529533056356605,155.0307423423481,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1084.0,10.0,100.0,11153.0,0.0,485.10899999999936,0.0,0.0,1998.0266070365906,,,,,,,,,,,,,,,,,,,,,180.01066837762986,91.28540776392438,311.2930635877665,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,1147.0,11.0,63.0,11216.0,0.0,267.1050000000003,0.0,0.0,2004.3324716091156,,,,,,,,,,,,,,,,,,,,,107.28902905111048,57.84066585350624,203.5638319536786,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,1267.0,12.0,120.0,11336.0,0.0,518.967999999999,0.0,0.0,2016.0185098648071,,,,,,,,,,,,,,,,,,,,,185.93508966846485,83.9121086909205,301.8527623689848,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,1313.0,13.0,46.0,11382.0,0.0,218.05200000000016,0.0,0.0,2020.7220578193665,,,,,,,,,,,,,,,,,,,,,96.23724286210741,52.900717028689016,177.31136443570108,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,1438.0,14.0,125.0,11507.0,0.0,597.1469999999988,0.0,0.0,2032.7379908561707,,,,,,,,,,,,,,,,,,,,,204.82429818815797,100.7796791699729,348.04267652770346,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,1762.0,15.0,324.0,11831.0,0.0,1535.368999999993,0.0,0.0,2062.94602894783,,,,,,,,,,,,,,,,,,,,,338.35966054250895,124.35078607925738,461.51731460933905,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,1817.0,16.0,55.0,11886.0,0.0,261.0630000000002,0.0,0.0,2068.60005235672,,,,,,,,,,,,,,,,,,,,,111.19923305634568,60.732769929600735,203.96227101215166,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,1846.0,17.0,29.0,11915.0,0.0,134.03400000000002,0.0,0.0,2071.771999359131,,,,,,,,,,,,,,,,,,,,,63.45974378148621,35.63446203615502,117.97844536615548,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,1915.0,18.0,69.0,11984.0,0.0,329.0790000000001,0.0,0.0,2078.6235525608063,,,,,,,,,,,,,,,,,,,,,133.5920303485873,71.72517534143101,241.71053878122103,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,2064.0,19.0,149.0,12133.0,0.0,732.1559999999981,0.0,0.0,2092.874792098999,,,,,,,,,,,,,,,,,,,,,239.0209350056375,107.4848526513555,383.6494305087233,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,2247.0,20.0,183.0,12316.0,0.0,875.809999999997,0.0,0.0,2110.2198388576508,,,,,,,,,,,,,,,,,,,,,264.81567751774753,110.9064882842879,399.1402001250091,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,147.0,1.0,147.0,12463.0,0.0,730.1459999999979,0.0,0.0,2311.38183927536,,,,,,,,,,,,,,,,,,,,,240.1324235255422,108.87689184065563,384.80903725890477,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,232.0,2.0,85.0,12548.0,0.0,412.09199999999964,0.0,0.0,2319.810229539871,,,,,,,,,,,,,,,,,,,,,160.20854059524163,82.67797009923882,281.51692734827515,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,297.0,3.0,65.0,12613.0,0.0,312.0720000000001,0.0,0.0,2326.346755504608,,,,,,,,,,,,,,,,,,,,,129.00407943682742,68.91518023721504,232.8531255648017,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,391.0,4.0,94.0,12707.0,0.0,458.0999999999994,0.0,0.0,2335.63525557518,,,,,,,,,,,,,,,,,,,,,173.6607158717533,87.91176048906328,300.84575765794483,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,426.0,5.0,35.0,12742.0,0.0,164.0400000000001,0.0,0.0,2339.420624732971,,,,,,,,,,,,,,,,,,,,,75.69322047122465,42.14132101634459,140.34014165398568,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,461.0,6.0,35.0,12777.0,0.0,160.04400000000012,0.0,0.0,2343.096306324005,,,,,,,,,,,,,,,,,,,,,72.93677179821263,41.28060680247117,137.24735217898743,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,783.0,7.0,322.0,13099.0,0.0,1591.3349999999934,0.0,0.0,2373.2276878356934,,,,,,,,,,,,,,,,,,,,,348.2344221614955,130.2739541715492,479.56347376796646,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,855.0,8.0,72.0,13171.0,0.0,348.0779999999999,0.0,0.0,2380.282047510147,,,,,,,,,,,,,,,,,,,,,141.03444298683453,74.0853560564332,251.5388236399134,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,899.0,9.0,44.0,13215.0,0.0,208.05000000000015,0.0,0.0,2384.752557992935,,,,,,,,,,,,,,,,,,,,,92.4786944643158,51.01110184323111,170.75744764381295,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,991.0,10.0,92.0,13307.0,0.0,450.0959999999994,0.0,0.0,2393.7933349609375,,,,,,,,,,,,,,,,,,,,,172.13545184246638,86.64572211922582,297.6547130955318,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1049.0,11.0,58.0,13365.0,0.0,204.70100000000002,0.0,0.0,2399.589098215103,,,,,,,,,,,,,,,,,,,,,74.82711061387351,48.1042585361542,164.5763451116757,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,1106.0,12.0,57.0,13422.0,0.0,192.10800000000006,0.0,0.0,2405.507650613785,,,,,,,,,,,,,,,,,,,,,67.02642494332098,48.015945240399354,157.0277908196174,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,1198.0,13.0,92.0,13514.0,0.0,447.0989999999995,0.0,0.0,2414.370831012726,,,,,,,,,,,,,,,,,,,,,170.25043138621766,86.83175812682674,296.36629234229116,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,1235.0,14.0,37.0,13551.0,0.0,171.04500000000013,0.0,0.0,2418.206086397171,,,,,,,,,,,,,,,,,,,,,77.5617058023877,43.65895946046717,145.2373929732849,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,1613.0,15.0,378.0,13929.0,0.0,1856.4059999999924,0.0,0.0,2453.435669898987,,,,,,,,,,,,,,,,,,,,,368.5803978055926,127.89209274607362,483.25033972558555,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,1686.0,16.0,73.0,14002.0,0.0,350.082,0.0,0.0,2460.7858617305756,,,,,,,,,,,,,,,,,,,,,140.6467998828599,74.70479805643217,252.4332579180821,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,1920.0,17.0,234.0,14236.0,0.0,1100.072999999996,0.0,0.0,2482.862925052643,,,,,,,,,,,,,,,,,,,,,297.3192835179044,118.5009705585465,420.09152615459243,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,2280.0,18.0,360.0,14596.0,0.0,1784.3699999999928,0.0,0.0,2516.51411652565,,,,,,,,,,,,,,,,,,,,,363.6607121157104,126.57539114041833,484.8397473558225,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,2391.0,19.0,111.0,14707.0,0.0,542.1179999999987,0.0,0.0,2527.206829071045,,,,,,,,,,,,,,,,,,,,,195.88340423258992,95.81868417130212,331.27989113541975,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,2434.0,20.0,43.0,14750.0,0.0,198.85000000000008,0.0,0.0,2531.8627326488495,,,,,,,,,,,,,,,,,,,,,87.18570207307297,50.373866229512736,164.63641272174127,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,311.0,1.0,311.0,15061.0,0.0,1531.3289999999936,0.0,0.0,2778.3494896888733,,,,,,,,,,,,,,,,,,,,,342.4010267314693,128.8201955219722,475.93287099798994,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,470.0,2.0,159.0,15220.0,0.0,769.1789999999971,0.0,0.0,2793.4024860858917,,,,,,,,,,,,,,,,,,,,,241.70010553088153,113.47005937010927,392.69037058044887,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,570.0,3.0,100.0,15320.0,0.0,490.1039999999992,0.0,0.0,2802.999752521515,,,,,,,,,,,,,,,,,,,,,183.04387864641546,90.96878469514233,313.2946855969639,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,675.0,4.0,105.0,15425.0,0.0,498.12599999999964,0.0,0.0,2813.1932504177094,,,,,,,,,,,,,,,,,,,,,181.1727942568794,90.66907120947066,314.1460728806004,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,705.0,5.0,30.0,15455.0,0.0,137.03700000000003,0.0,0.0,2816.639167070389,,,,,,,,,,,,,,,,,,,,,64.12955157230371,36.29388165440309,120.1899138131914,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,809.0,6.0,104.0,15559.0,0.0,505.11299999999926,0.0,0.0,2826.603947162628,,,,,,,,,,,,,,,,,,,,,185.31055067436012,93.34986080601539,318.7328102220847,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,866.0,7.0,57.0,15616.0,0.0,273.0630000000002,0.0,0.0,2832.2896201610565,,,,,,,,,,,,,,,,,,,,,116.0856205137275,62.59135694758842,211.09498653930754,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,920.0,8.0,54.0,15670.0,0.0,252.06600000000023,0.0,0.0,2837.804740667343,,,,,,,,,,,,,,,,,,,,,106.80614273356271,59.220549196983335,198.33760118750752,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1046.0,9.0,126.0,15796.0,0.0,618.1319999999982,0.0,0.0,2849.9152507781982,,,,,,,,,,,,,,,,,,,,,213.94026582844646,102.90192305692825,355.6445924458292,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1145.0,10.0,99.0,15895.0,0.0,482.1059999999993,0.0,0.0,2860.03803896904,,,,,,,,,,,,,,,,,,,,,179.87095539303712,90.67943004458157,310.20687089163664,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,1271.0,11.0,126.0,16021.0,0.0,537.7719999999988,0.0,0.0,2871.9105200767517,,,,,,,,,,,,,,,,,,,,,189.63520448054788,84.4627619566287,304.8991351438725,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,1303.0,12.0,32.0,16053.0,0.0,142.04400000000004,0.0,0.0,2875.362277507782,,,,,,,,,,,,,,,,,,,,,64.11880260924518,38.58381535080997,123.9934528772998,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,1355.0,13.0,52.0,16105.0,0.0,247.0590000000002,0.0,0.0,2880.6313438415527,,,,,,,,,,,,,,,,,,,,,106.53469267146559,58.23584230783931,195.55245363823883,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,1393.0,14.0,38.0,16143.0,0.0,177.04500000000013,0.0,0.0,2884.8220341205597,,,,,,,,,,,,,,,,,,,,,80.21279490105191,44.9080288911341,149.53998361146847,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,1480.0,15.0,87.0,16230.0,0.0,388.9079999999997,0.0,0.0,2893.269695997238,,,,,,,,,,,,,,,,,,,,,151.01855410247762,73.42642607957758,262.7505947667018,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,1783.0,16.0,303.0,16533.0,0.0,1455.1359999999936,0.0,0.0,2921.61683177948,,,,,,,,,,,,,,,,,,,,,333.23735420081186,121.98400387520022,454.4707854010195,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,2070.0,17.0,287.0,16820.0,0.0,1394.2959999999946,0.0,0.0,2948.550483942032,,,,,,,,,,,,,,,,,,,,,330.5909196058957,126.62620277181057,454.54551650962003,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,2321.0,18.0,251.0,17071.0,0.0,1235.2649999999956,0.0,0.0,2972.217870950699,,,,,,,,,,,,,,,,,,,,,314.95517621366054,126.30985750657501,453.7572775264884,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,2608.0,19.0,287.0,17358.0,0.0,1411.3049999999942,0.0,0.0,2999.6209886074066,,,,,,,,,,,,,,,,,,,,,331.0491490935481,130.4320242891963,470.55804724162425,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,2792.0,20.0,184.0,17542.0,0.0,891.2069999999976,0.0,0.0,3017.1179926395416,,,,,,,,,,,,,,,,,,,,,265.31994722766837,114.11381448127918,411.20120100100974,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,101.0,1.0,101.0,17643.0,0.0,500.099999999999,0.0,0.0,3258.4060156345367,,,,,,,,,,,,,,,,,,,,,187.48714224823198,90.74419193910198,317.04722612925775,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,126.0,2.0,25.0,17668.0,0.0,120.02400000000004,0.0,0.0,3261.2977488040924,,,,,,,,,,,,,,,,,,,,,59.89826886863267,31.56517945689862,107.1823617823098,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,261.0,3.0,135.0,17803.0,0.0,660.143999999998,0.0,0.0,3274.4714827537537,,,,,,,,,,,,,,,,,,,,,222.34722941863356,106.5604668953364,367.2841957808839,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,329.0,4.0,68.0,17871.0,0.0,328.074,0.0,0.0,3281.172459602356,,,,,,,,,,,,,,,,,,,,,134.60877215273143,71.19912860622551,241.34275577608676,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,384.0,5.0,55.0,17926.0,0.0,263.0610000000002,0.0,0.0,3286.859132051468,,,,,,,,,,,,,,,,,,,,,112.57818811034993,60.913957005497096,205.22701412030153,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,768.0,6.0,384.0,18310.0,0.0,1897.4009999999919,0.0,0.0,3322.853952407837,,,,,,,,,,,,,,,,,,,,,369.3106586900804,130.14333002986845,488.97874770950943,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,857.0,7.0,89.0,18399.0,0.0,432.09599999999955,0.0,0.0,3331.4505290985107,,,,,,,,,,,,,,,,,,,,,165.99956617603976,85.09030872093574,290.1299725572129,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,985.0,8.0,128.0,18527.0,0.0,627.1349999999982,0.0,0.0,3344.034431695938,,,,,,,,,,,,,,,,,,,,,215.6612252502124,103.78375336342441,358.2171530249238,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,1225.0,9.0,240.0,18767.0,0.0,1195.2389999999957,0.0,0.0,3366.694610118866,,,,,,,,,,,,,,,,,,,,,312.27751228787577,125.04519517709257,454.82396746158287,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,1325.0,10.0,100.0,18867.0,0.0,495.098999999999,0.0,0.0,3376.4500801563263,,,,,,,,,,,,,,,,,,,,,186.17323613203462,90.23677335915528,315.1982082113715,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,1343.0,11.0,18.0,18885.0,0.0,85.01700000000001,0.0,0.0,3378.54945397377,,,,,,,,,,,,,,,,,,,,,44.64399322320516,23.308399740103837,78.54410898869817,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,1533.0,12.0,190.0,19075.0,0.0,879.0339999999968,0.0,0.0,3396.5485966205597,,,,,,,,,,,,,,,,,,,,,264.1767819484566,110.81199537795159,384.7547334944719,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,1647.0,13.0,114.0,19189.0,0.0,546.1319999999987,0.0,0.0,3407.535124063492,,,,,,,,,,,,,,,,,,,,,197.2737007655759,94.43537108998457,327.7624539610685,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,1686.0,14.0,39.0,19228.0,0.0,182.04600000000013,0.0,0.0,3411.538633108139,,,,,,,,,,,,,,,,,,,,,82.16929061993775,45.93026468380651,153.0455837753538,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,1769.0,15.0,83.0,19311.0,0.0,334.12399999999985,0.0,0.0,3419.5788834095,,,,,,,,,,,,,,,,,,,,,130.07712120486173,60.826176660811555,230.7519532700384,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,1829.0,16.0,60.0,19371.0,0.0,287.06700000000023,0.0,0.0,3425.4676480293274,,,,,,,,,,,,,,,,,,,,,120.57721986248274,64.98436527999165,219.08036739364385,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,2266.0,17.0,437.0,19808.0,0.0,2138.2569999999932,0.0,0.0,3466.425100326538,,,,,,,,,,,,,,,,,,,,,381.908612336923,124.10285367496304,485.6305915092275,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,2457.0,18.0,191.0,19999.0,0.0,935.1969999999967,0.0,0.0,3484.5638794898987,,,,,,,,,,,,,,,,,,,,,274.0028833080198,118.72599660235389,420.2137464357529,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,2648.0,19.0,191.0,20190.0,0.0,941.1989999999967,0.0,0.0,3502.576103448868,,,,,,,,,,,,,,,,,,,,,274.8885699039868,120.8548005300256,424.6116023705586,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,2987.0,20.0,339.0,20529.0,0.0,1671.356999999993,0.0,0.0,3534.21089053154,,,,,,,,,,,,,,,,,,,,,353.7635201715973,128.60446644179618,481.6841818368374,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,206.0,1.0,206.0,20735.0,0.0,1020.2099999999964,0.0,0.0,3816.749720096588,,,,,,,,,,,,,,,,,,,,,287.9399548790913,122.48966905210781,435.7246127426498,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,226.0,2.0,20.0,20755.0,0.0,95.01900000000002,0.0,0.0,3819.0723378658295,,,,,,,,,,,,,,,,,,,,,49.07948448725704,25.734976080176892,86.93307121982308,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
